Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
219.0,-5.39,0.66,8.21,-1.44,-2.69,0.94,-9.83,0.33,-0.59,-3.31,0.62,-0.13,stairascent
219.02,-5.39,0.64,8.19,-1.5,-2.44,0.94,-9.73,0.46,-0.7,-1.94,0.69,-0.37,stairascent
219.03,-5.38,0.68,8.16,-1.19,-2.5,1.06,-9.72,0.47,-0.63,-1.44,0.81,-0.62,stairascent
219.05,-5.35,0.67,8.23,-1.06,-2.69,1.06,-9.79,0.46,-0.53,-2.5,1.12,-0.5,stairascent
219.06,-5.39,0.59,8.21,-0.94,-2.06,0.88,-9.77,0.26,-0.68,-4.56,1.19,0.0,stairascent
219.07,-5.35,0.6,8.17,-0.75,-2.5,0.94,-9.75,0.31,-0.62,-2.12,1.37,-0.5,stairascent
219.09,-5.38,0.61,8.18,-0.5,-2.75,0.88,-9.8,0.38,-0.72,-1.0,1.62,-0.5,stairascent
219.11,-5.34,0.59,8.18,-0.69,-2.75,0.88,-9.78,0.42,-0.7,-1.25,1.81,-0.37,stairascent
219.12,-5.27,0.7,8.19,-0.56,-2.5,1.06,-9.92,0.45,-0.6,-2.19,1.19,0.25,stairascent
219.14,-5.28,0.76,8.21,-0.5,-1.75,0.88,-9.89,0.37,-0.59,-2.69,0.75,0.62,stairascent
219.15,-5.32,0.74,8.21,-0.5,-1.44,0.5,-9.82,0.32,-0.68,-1.87,0.62,0.62,stairascent
219.16,-5.32,0.64,8.24,-0.44,-0.25,0.31,-9.85,0.39,-0.63,-1.25,0.88,0.62,stairascent
219.18,-5.35,0.68,8.21,-0.19,0.19,0.37,-9.82,0.47,-0.81,-1.37,0.56,0.81,stairascent
219.2,-5.4,0.64,8.2,0.06,-0.06,0.19,-9.74,0.36,-0.79,-0.81,-0.13,0.56,stairascent
219.21,-5.35,0.65,8.17,-0.06,-0.5,0.44,-9.77,0.44,-0.68,0.31,-0.31,0.31,stairascent
219.23,-5.35,0.63,8.23,-0.06,-0.69,0.44,-9.77,0.48,-0.68,-0.31,-0.31,0.37,stairascent
219.24,-5.3,0.68,8.18,-0.5,-0.88,0.56,-9.75,0.39,-0.6,-1.44,0.0,0.44,stairascent
219.26,-5.32,0.68,8.2,-0.31,-0.75,0.44,-9.73,0.41,-0.53,-1.19,0.25,0.56,stairascent
219.27,-5.36,0.53,8.19,-0.44,-0.37,0.44,-9.71,0.35,-0.79,-1.56,0.37,0.69,stairascent
219.29,-5.39,0.56,8.2,-0.56,-0.62,0.69,-9.72,0.37,-0.79,-2.75,0.06,0.88,stairascent
219.3,-5.36,0.6,8.19,-0.31,-1.37,1.19,-9.67,0.31,-0.74,-2.75,0.06,0.88,stairascent
219.32,-5.37,0.6,8.18,-0.44,-1.69,1.37,-9.73,0.57,-0.63,-0.06,0.13,0.06,stairascent
219.33,-5.36,0.74,8.21,-0.88,-2.31,1.5,-9.68,0.44,-0.93,-0.19,-0.44,0.0,stairascent
219.35,-5.46,0.36,8.16,-1.37,-2.56,1.31,-9.54,0.17,-0.97,0.5,-0.81,-0.25,stairascent
219.36,-5.42,0.51,8.17,-1.25,-4.06,2.12,-9.55,0.42,-0.67,2.19,0.94,-1.31,stairascent
