Timestamp(s),foot_Accel_X,foot_Accel_Y,foot_Accel_Z,foot_Gyro_X,foot_Gyro_Y,foot_Gyro_Z,shank_Accel_X,shank_Accel_Y,shank_Accel_Z,shank_Gyro_X,shank_Gyro_Y,shank_Gyro_Z,Label
14.36,-25.4,7.19,27.66,-47.0,74.94,-39.63,-6.42,-3.91,-8.45,-44.25,56.69,-37.44,walk
14.38,-1.72,6.82,6.45,-3.12,-147.19,169.31,-6.99,-3.44,-0.39,8.0,-67.69,0.19,walk
14.4,0.96,4.4,4.22,-36.44,-180.62,206.81,-3.95,2.78,-1.81,-20.62,-83.75,17.87,walk
14.41,-0.51,-0.64,4.73,-44.38,-176.62,215.69,-3.61,2.01,-2.34,-75.25,-101.12,34.75,walk
14.43,-2.07,-0.39,5.4,-24.12,-171.75,208.62,-4.21,-0.73,-2.72,-147.19,-147.25,66.75,walk
14.44,-5.06,1.26,7.18,13.5,-195.62,186.31,-4.64,-2.06,-3.12,-159.94,-187.56,90.81,walk
14.46,-5.81,0.57,7.52,13.31,-250.87,156.0,-4.73,-2.8,-2.98,-146.19,-204.62,97.5,walk
14.48,-6.0,0.02,7.7,10.94,-278.0,146.12,-6.39,-4.26,-3.0,-104.37,-234.44,101.12,walk
14.49,-7.15,-0.84,8.11,29.44,-318.62,143.5,-7.02,-4.5,-3.15,-52.25,-261.81,101.12,walk
14.51,-7.66,-1.46,8.31,43.94,-330.5,144.75,-8.17,-4.41,-3.56,-31.81,-275.25,104.06,walk
14.53,-9.42,-2.48,8.77,77.56,-339.31,137.37,-9.29,-4.4,-4.26,18.19,-297.0,111.06,walk
14.54,-11.41,-1.64,9.44,107.12,-335.12,109.44,-10.08,-3.54,-4.78,41.5,-303.31,116.19,walk
14.56,-12.21,-0.81,9.85,118.19,-333.19,91.87,-10.64,-2.94,-5.36,65.94,-309.12,131.5,walk
14.58,-11.96,0.56,10.12,122.31,-326.62,63.38,-12.63,-2.04,-5.27,66.81,-311.31,148.75,walk
14.59,-12.09,1.6,10.18,128.81,-300.56,54.63,-12.97,-2.13,-5.47,53.63,-312.25,156.5,walk
14.61,-11.81,2.1,10.24,133.56,-279.31,60.19,-14.43,-3.9,-4.84,24.87,-315.5,166.25,walk
14.63,-12.41,-0.34,10.81,135.44,-221.0,81.62,-15.14,-4.79,-4.43,49.44,-313.0,158.37,walk
14.64,-16.38,-2.04,11.97,138.44,-148.75,96.06,-15.42,-3.66,-5.55,68.06,-302.94,150.94,walk
14.66,-20.9,-3.64,11.74,137.06,-125.56,92.87,-15.17,-2.72,-6.86,81.31,-267.12,138.56,walk
14.68,-25.15,-5.87,7.82,135.56,-115.12,80.19,-11.0,-3.94,-10.17,36.0,-219.19,119.62,walk
14.69,-31.9,-9.02,-0.27,122.81,-146.44,77.94,-8.12,-5.21,-10.21,47.94,-181.37,96.12,walk
14.71,-34.34,-12.79,-5.93,104.0,-169.87,76.06,-5.2,-1.93,-7.02,87.0,-37.19,34.75,walk
14.72,-9.24,-12.74,-13.68,67.56,-146.69,55.19,-7.91,-1.48,-5.83,39.69,38.63,-1.31,walk
14.74,-6.15,-7.93,-10.96,55.88,-60.38,18.44,-9.21,-4.03,-5.03,-90.19,105.37,-5.94,walk
14.75,-12.98,1.17,4.93,-20.25,125.37,-73.5,-6.1,-6.59,-7.14,-76.81,119.69,-23.94,walk
14.77,-14.55,17.58,11.58,-41.69,163.12,-75.37,-7.41,-4.96,-4.25,-16.44,151.44,-41.63,walk
14.78,-7.9,-0.47,11.97,-248.44,144.19,-50.56,-14.16,3.08,9.71,26.31,143.44,-52.44,walk
14.8,9.61,-8.73,13.23,-224.19,103.31,-17.87,-15.78,2.82,15.37,-15.31,117.87,-32.0,walk
14.81,-27.74,3.03,23.9,-104.56,233.0,-63.44,-14.04,-0.14,1.88,-289.12,97.0,-33.38,walk
14.83,-8.48,6.7,8.09,-131.25,74.0,-83.06,-18.62,-7.67,-1.75,-211.19,131.25,-29.06,walk
14.85,-8.18,-11.78,17.97,-122.56,30.56,-54.31,-12.22,-8.69,2.04,-92.19,146.37,-28.69,walk
